,p1_name,p2_name,wb_length,route,start_node,end_node,length,p1,p2,straight_line_dist,diff,abs_diff,rel_error,endpoint_1,endpoint_2,roughness
68,nemby,ytoror,0.1792243,"[3370559557, 3370559558, 6301067000, 6574823374, 3370535360, 319476526, 2646107312, 3370559565, 2646107315, 3370559570, 2646107328, 6147259618, 6147259617, 3988868927, 2646164909, 2646164939, 2646107311, 1783365215, 3988868913, 2646164920, 319476529, 5497674493, 5497674494, 6537952731, 5497674495, 1783365271, 6521961413, 2837349824, 3988868903, 2837349449, 6537952727, 6179056738, 2837349616, 2837349668, 2837349451, 2837349699, 2837349807, 2837349805, 2837349462, 3777472893, 2837349691, 3777472921, 6574904871, 6574904880, 6537952724, 1783365288, 1783365269, 1783365272, 1783365277, 2646107322, 6235096836, 6235096837, 6234763359, 6234763344, 612015610, 6234763361, 319476537, 1783419736, 621556918, 2837424292, 1783419751]",3370559557,1783419751,3.8364779999999996,POINT (-57.53968 -25.41407),POINT (-57.53456 -25.44879),3.8805901698847856,-3.6572536999999996,3.6572536999999996,20.406014697783725,nemby,ytoror,2.3399999
69,numi,san salvado,15.43769,"[5313849774, 5313849773, 5412095960, 5412095961, 5313849772, 5313849771, 5313849770, 5111518646, 5111518645, 5111518644, 5111518643, 5313849755, 5111518642, 5111518641, 5313849762, 5111518640, 5111518639, 5111518638, 5111518637, 5111518636, 5111518635, 5111518634, 5111518633, 5111518632, 5111518631, 5111518630, 5111518629, 5313849750, 5111518628, 5111518627, 416707989, 6193330019, 6193329997, 6193287918, 6644799321, 6571718579, 6193329998, 6644799322, 6644799323, 6644799324, 6644799325, 6644799326, 6234241662, 2632059573, 2632059574, 2632059563, 2632059577, 2632059583, 2632059605, 2632059561, 2632059570, 2632059597, 2632059589, 2632059580, 2632059578, 2632059609, 2632059587, 2632061771, 2632061773, 2632061754, 2632061804, 2632061799, 2632061782, 2632061787, 2632061805, 2632061760, 2632061755, 2632061789, 2632061758, 6685060514, 2631711258, 2632061768, 2632061777, 2632061802, 2632061797, 2632061756, 2632061806, 2632061775, 2631711273, 2632061753, 2632061785, 2632061788, 2631711229, 2631711241, 2631711296, 2631711325, 2631711294, 2631711291, 2631711225, 2631711338, 2631711286, 2631711244, 2631711306, 2631711288, 2631711221, 2631711267, 2631711321, 2631711282, 2631711331, 2631711279, 2631711302, 2631707756, 2631707733, 2631707714, 2631707754, 2631707715, 2631707712, 2631707765, 2631707708, 2631707725, 2631707710, 2631707735, 2632063753, 2631707704, 2631707723, 2632063728, 2631707737, 2631707739, 2631707706, 2631707731, 2631707717, 2631707761, 2631707763]",5313849774,2631707763,13.804921000000002,POINT (-56.31439 -25.91664),POINT (-56.41929 -25.93398),10.68312108590755,1.632768999999998,1.632768999999998,0.10576511123101953,numi,san salvado,5.0
70,paraguari,carapegua,19.3071109,"[1438386931, 1869586948, 1869586953, 1868210004, 1868210021, 4337585060, 20938067, 5708640330, 1438386934, 6166364269, 6166364271, 6166364268, 4337582562, 4337582561, 4337578552, 1438386935, 2022626008, 1868458468, 20938332, 4949884096, 1868625220, 1438386936, 5633668340, 1438386937, 5633668339, 5633668338, 20938331, 5633668337, 1438386938, 5633668336, 5633668334, 5633668335, 1438386941, 5633668333, 20938330, 5633668332, 5633668331, 1438386942, 1438386943, 5633668329, 5633668330, 5936944923, 20938068, 2393274689, 5633668328, 1438386945, 1438386946, 1438386947, 1438386948, 5633668327, 5633668325, 5633668326, 8444142833, 8444142832, 20938069, 1438386949, 5633668324, 1438386950, 5633668323, 5633668322, 1438386951, 5633668321, 1438386952, 8444142847, 8444142846, 1438386953, 8444142861, 8444142860, 5633668020, 8444142865, 8444142864, 8444142877, 8444142876, 5936944570, 20938070, 5667279693, 5633668010, 5667279694, 5633668011, 1438386954, 5633668012, 5633668013, 5633668003, 1438386955, 8444142881, 6582760352, 5633668014, 5667279695, 5633668015, 6582760353, 5633668016, 5633668019, 5633668017, 5633668018, 1438386957, 5633667997, 1438386958, 5633667996, 5633667995, 5936944569, 5633667994, 20938071, 5633706067, 5051907172, 5666340446, 4370177758, 6582771923, 6582760357, 6582760374, 6582760375, 6582760376, 6582771905, 6582771904, 6582771893, 6582760377, 6582771912, 6582760379, 6582760378, 5051907173, 1785905606, 1785905563, 1785905259, 1785905337, 1785883645, 5633706063, 20938072, 1785883811, 1785883769, 6805615403, 1785883794, 1785883745, 1785883670, 5320225638, 1438386966, 5320225637, 1785905363, 6805630083, 1785905572, 6805699887, 1785883860, 1785923305, 1785923236, 5060496151, 1785923237, 1785923256]",1438386931,1785923256,19.25173899999999,POINT (-57.15 -25.63333),POINT (-57.24677 -25.76344),17.38120888591098,0.055371900000011465,0.055371900000011465,0.0028679536926475863,paraguari,carapegua,2.4000001
71,paso pe,loma grand,12.39173,"[1761991036, 1761990761, 1761991056, 1761990926, 1761991023, 1761990661, 1761990780, 1761990947, 1761991007, 2845633623, 2845633663, 2845631291, 2845633574, 2845633634, 2845633578, 2845631242, 2845633627, 2845631237, 2845633572, 2845633549, 2845631271, 2845633564, 2845633589, 2845633585, 2845633642, 2845631263, 2845631260, 2845633599, 2845633591, 2845633597, 2845633686, 2845633664, 2845633594, 2845633645, 2845633656, 2845631283, 2845633687, 2845633678, 2845631284, 2845633604, 2845633583, 2845633540, 2845633680, 2845633681, 2845631282, 2845633675, 2845633504, 2845631262, 2845631273, 2845631239, 2845633650, 2845631295, 2845631264, 2845633606, 2845631299, 2845633593, 2845633569, 2845631240, 2845633548, 2845633654, 2845631259, 2845633615, 2845633670, 2845633517, 2845633595, 2845631234, 2845631233, 2845633557, 2845631253, 2845631300, 2845633516, 2845633635, 2845631241, 2845631286, 2845633556, 2845631279, 2845631293, 2845633571, 2845633617, 2845633510, 2845633503, 2845633631, 2845633561, 2845633607, 2845633673, 2845633637, 2845633614, 2845633644, 2845633648, 2845633588, 2845633629, 2845631275, 2845633682, 2845631296, 2845633611, 2845631266, 2845633563, 2845633626, 2845633633, 2845633570, 2845631274, 2845633613, 2845633532, 2845633575, 2845633554, 2845633545, 2845633555, 2845633546, 2845633550, 2845633526, 2845633616, 2845633646, 2845633651, 2845633601, 2845631232, 2845631236, 2845633535, 2845631244, 2845633608, 2845633501, 2845633558, 2845631292, 2845633522, 2845633523, 2845633590, 2845631261, 2845633543, 2845633538, 2845633639, 2845633659, 2845633533, 2845631276, 2845631231, 2845633641, 2845633667, 2845631245, 1761990768, 1761990815, 1761990771, 1761990697, 1761990902, 1761990826, 1761990782, 1761990942, 1761990797, 1761990955, 1761990785, 1761991014, 1761990949, 1761990703, 1761990749, 1761990831, 1761990744, 1761990718, 1761990928, 2845614444, 1761990904, 1761990740, 2845617835, 1761990709, 1761990882, 1761990950, 1761990920, 2845614469, 1761991073, 1761990995, 1761990836, 1761990938, 1761990762, 1761990991, 1761990769, 2845618018, 1761990776, 1761990756, 1761990814, 1761990983, 1761991060, 2845595530, 2845563768, 1761990808, 1761990827, 2845570664, 2845570669, 2845570677, 1761990708, 1761990764, 2845592573, 2845555086, 1761990976, 2845555091, 1761990765, 2845555100, 1761990788, 2845555096, 1761990971, 2845584368, 1761990690, 1761990844, 2845584412, 1761990688, 2845557157, 2845557144, 2845584313, 1761990730, 1761990908, 1761991034, 1761886020, 2845584308, 1761885868, 1761885929, 1761885844, 2845584357, 1761885887, 1761886046, 1761886024, 1761885834, 1761885987, 1761886042, 1761886045, 1761885865, 2844332068, 1761885876, 1761885847, 1761885877, 1761885901, 1761916153, 1761885872, 1761885927, 1761885967, 2844339373, 1761885855, 1761885980, 1761886021, 1761885957, 1761886047, 1761885894, 1307725039, 1306235250, 1307725063, 1307725038, 1307725059, 1761890412, 1317753508, 7802211939, 1317753507, 7802211941, 1317753503, 7802211940, 1317738168, 3516070028, 3516045199, 2022624092, 5334325395, 1317738170, 5334325396, 1761926700, 1464844271, 1307761867, 7975195180, 7975195181, 1306168993, 1761903001, 1761920271, 1306153193]",1761991036,1306153193,13.726457999999997,POINT (-57.09269 -25.46112),POINT (-57.14547 -25.37745),10.682117693135211,-1.3347279999999966,1.3347279999999966,0.10771119125416681,paso pe,loma grand,9.0
72,patino,ypacara,7.6811681,"[1763336660, 1763306619, 5720841859, 1763336643, 1763336787, 1763336669, 1763336672, 1763336679, 1763336627, 1763336657, 5711739292, 1763336863, 1763336983, 1763496742, 1763336808, 1763336783, 1763336588, 1763497381, 1763498414, 1763336825, 1763336934, 1763336688, 1763498425, 1763336684, 1763336950, 1763336784, 1763336667, 1763336789, 1763336646, 1763500079, 1763515145, 2841803416, 2841527983, 1317896234, 2841527962, 2841597165, 2841527985, 2841594377, 1317896262, 2841594189, 1317896229, 1760678981, 1760679163, 1317896231, 2841310750, 1317896255, 2841312214, 2841312373, 1317896228, 2841581647, 2841312209, 1317896260, 1760677726, 1760677649, 1760677700, 1317896245, 2841320308, 1760677743, 1760677711, 1317896200, 1760677641, 1760677744, 1317896233, 1760677737, 1760677626, 1317896203, 1317896211, 1760677704, 1760673872, 1760673901, 1760673882, 2841319779, 2302121989, 1317896201, 1317896173, 1760669211, 1317896176, 1760673892, 2841236721, 1317896197, 4955407767, 1317896193, 1760668783, 1317896178, 1760668793, 1317896186, 1317896217, 1760668862, 4957418072, 1760668774, 1317896191, 1760985309, 1317896218, 1464814983, 1464814986, 2841236723, 2841236708, 2841236589, 1464814995, 2841346912, 1761012620, 1464815005, 2841236591, 2841236580]",1763336660,2841236580,8.789843999999997,POINT (-57.33833 -25.35171),POINT (-57.28889 -25.40777),7.957574522040418,-1.108675899999997,1.108675899999997,0.1443368880313916,patino,ypacara,3.0
73,pdte franco,cedrale,21.15749,"[7799955175, 7799955174, 7799955173, 7799955172, 7799955171, 7799955167, 7799955166, 7799955165, 7799955164, 2683366662, 364067729, 364067728, 364068083, 364068081, 364068080, 7799955179, 2369094780, 5465865559, 7799961894, 364068076, 7799961895, 353645329, 3597150879, 3597150972, 364068073, 5465865561, 3597150974, 2369094710, 2369094695, 364068071, 7799961966, 2369094609, 2369094599, 2369094592, 2369094576, 2369094566, 2369094558, 2369094531, 2369094500, 3595892719, 364068069, 353645310, 2369094449, 364068067, 364068065, 3595878540, 3595892736, 3595878539, 3595892732, 3595892721, 3595892729, 3595892724, 3595892712, 3595892711, 3595892697, 3595891484, 3595878537, 3595878536, 3595857804, 3595892700, 3595857806, 3595892694, 3595857779, 3595857798, 3595857778, 3595857777, 3595857797, 3595891480, 3595857776, 3595857781, 3595857775, 3595857789, 3595857787, 3595857774, 3595857773, 3595857772, 3595805369, 3595857783, 3595857784, 3595857761, 3595857766, 3595805368, 5735105099, 3595805367, 4456442032, 3595782473, 3595805715, 3595805363, 3595805365, 3595805361, 3595805373, 3595805370, 5735105098, 4456442030, 3595782482, 3595782478, 3595773660, 3595782474, 5735104253, 5735104254, 3595782472, 5735104255, 3595782453, 3595782436, 3595773621, 5734765558, 3595782424, 3595773673, 3595782425, 3595773619, 3595773622, 5734765602, 5734568741, 3595773620, 5734568740, 3595760621, 2742795548, 6819879139, 3595782417, 2742795546, 3595760599, 2954499759, 5734568743, 3597228747, 3595760580, 3597228751, 2742795544, 3597228729, 2742795542, 3595760553, 3595760571, 3595760519, 3595760522, 3595760529, 3597228689, 3595760535, 2742980429, 2742804898, 2742795534, 3597228669, 3170431966, 3597228672, 3170431928, 2742795530, 4436660134, 3170431878, 3170431876, 2742795528, 3440192225, 2742795526, 2742795524, 2964939103, 2964939093, 2742795522, 2742795521, 2957574933, 2957573918, 2742795519, 2681899643, 2681899646, 2681899629, 2681899623, 2681899634, 2681899638, 2681899619, 7175365807, 6957594658, 2681899626, 2742827559, 2742827535, 3643512040, 3643512039, 3440192018, 6957594671, 3145653169, 3145653168, 3440192013, 3597289987, 1898516073, 3145653158, 3145653155, 8066857703, 1898510759, 1898510773, 1898510750, 1898510733, 1898510756, 3597325935, 3597325936, 3145653135, 3146170577, 319221157, 2681878986, 2681878919, 3146170569, 3146170565, 319221161, 2681878932, 2003329483, 3106212296, 2681879032, 3597362026, 5712117338, 319221162, 319210487, 3146170535, 3146170534, 2681857501, 3146170533, 2681859030, 2681859268, 3146170529, 20938287, 3146155628, 5712280992, 2003329411, 5700146715, 5261111255, 1461236058, 3146155623, 3597362960, 3146155622]",7799955175,3146155622,20.547935,POINT (-54.6415 -25.59666),POINT (-54.7443 -25.48657),15.983860494769903,0.6095550000000003,0.6095550000000003,0.02881036455647623,pdte franco,cedrale,7.0
74,pilar,isla umb,11.647,"[1773066166, 3530756133, 3530756138, 1773066164, 2642146178, 2642146146, 5454719585, 1773066154, 7044856680, 6360936429, 7603424761, 7044856657, 6360936430, 7603424752, 6360936431, 6360936432, 6360936433, 7603424751, 7603424750, 6360936434, 6360936435, 7603424749, 6360936436, 6360936785, 6360936437, 7045199110, 7603424746, 6360936438, 7603424747, 6360936439, 6360936440, 8432826587, 8432826586, 7603424748, 6360936441, 6360936442, 7603424703, 7603424689, 7603424690, 7603424691, 7603424692, 7603424693, 7603424694, 7603424695, 7603400479, 313918401, 1817335402, 5724150392, 1817335401, 1462641931, 7044856649, 1817335394, 313918402, 313918403, 1817335397, 1817335399, 5724150391, 1462641933, 5724150390, 1817368092, 5724150387, 5724150385, 5724150386, 1817368115, 5724150388, 1462641934, 1817368299, 5724150389, 313918404, 1817412456, 313918405, 5724150384, 1817368199, 1817368055, 313918406, 1817368203, 1817368128, 7044856598, 1817368247, 5724150383, 313918407, 1726693913, 7603400476, 1726703993, 7603400477, 1726704040, 7603400478, 1726704055, 7603400475, 1726693857, 1726704044, 5724150377, 6236246210, 1817450135, 6236246206, 1726693895, 6236246205, 5509011260, 6236246201, 1726693931, 6236246202, 1726693929, 5724169085, 5724169084, 5724169083, 1726707328, 5724169082, 5724169081, 5724169080, 5724169091, 5724169070, 5724169089, 5724169088, 1726723725, 5724169074, 5724150376, 1726723600, 1726723481, 1726723656, 1726723789, 5724169069, 5724169068, 1726693894, 1726693928, 1726693927]",1773066166,1726693927,14.023217000000004,POINT (-58.30886 -26.88206),POINT (-58.2712 -26.98257),11.748029994453638,-2.376217000000004,2.376217000000004,0.20401966171546354,pilar,isla umb,5.0
75,piquete cue,limpi,7.9262438,"[327215258, 1780609179, 327215260, 327215262, 327215266, 327215269, 1780617713, 327215272, 1780617749, 1781442671, 1780617740, 1780617710, 327215275, 5516237767, 1780617737, 1781346953, 327215278, 5516237772, 5516237774, 1781346955, 1781353111, 327215280, 327215282, 327215284, 5516237775, 1781353078, 327215286, 1781517015, 3451391554, 3451391553, 327215288, 327215291, 327215295, 327215297, 1781506825, 1781353068, 1781391154, 1781353114, 1781391155, 5670332846, 1781401862, 1781506824, 1781353096, 1781401847, 3890768766, 327215301, 3890768768, 3890758498, 3890758517, 3890758516, 327215303, 3890768667, 3890758681, 3890792160, 3890792167, 2775055369, 327215306, 327215308, 327215312, 2775055388, 2775055397, 327215314, 2775055435, 5516237777, 3890758045, 5446911393, 327215317, 1781399321, 327215320, 327215323, 327215328, 4553144878, 4553144877, 2775055382, 3890758032, 5516237841, 3890758010, 2775055309, 2775055398, 327215331, 2775055376, 327215333, 3890791976, 5516237842, 327215335, 5516237843, 2775055870, 3890791968, 2775055867, 327215342, 327215343, 3890786929, 2775055368, 2931105135, 2727183208, 2727183221, 327215345, 327215347, 2727183220, 327215350, 327215353, 327199972, 5516237846, 1781528757, 2682286792, 2727184663, 1781528743, 1781528715, 1781528761, 1781528733, 1781528747, 4006847402, 1893319569, 3890757993, 1781528746]",327215258,1781528746,8.328503,POINT (-57.48726 -25.10386),POINT (-57.48562 -25.16611),6.8977203158037,-0.4022591999999996,0.4022591999999996,0.05075029360060809,piquete cue,limpi,7.0
76,puerto cantera,alvorada,4.1077809,"[1720769009, 1720768969, 1720828045, 1720769060, 1720768944, 1720769022, 1720768971, 1720768963, 1720769062, 1720828043, 1720768979, 1720768948, 1720768961, 1720769054, 1720768953, 1720768967, 1720768952, 1720769027, 1720768943, 1720768972, 1720769013, 1720768947, 1720768973, 1720769032, 1720769023, 1720769064, 1720768997, 1720769068, 1720769059, 1720769070, 1720768977, 1720768957, 1720769006, 1720769061, 1720768945, 1720768974, 1720768950, 1720769036, 1720769042, 1720769004, 1720769002, 1720701117, 1720701104, 1720701103, 1720701067, 1720701077, 1720701088, 1720701092, 1720701105, 1720701079, 1720701165, 1720693580, 1720701072, 1720701120, 1720701090, 1720701084, 1720701100, 1720701118, 1720701171, 1720701176, 1720701076, 1720701068, 1720701131, 1720756738, 1720701113, 1720701115, 1720701102, 1720701086, 1720701097, 1720701071, 1720701074, 1720701070, 1720716260, 7593816076, 1714512885, 1714512968, 1714512744, 1714512358, 1714512986, 1714536366, 1714536349, 1714567217]",1720769009,1714567217,5.071002999999999,POINT (-55.61154 -27.23395),POINT (-55.63079 -27.25946),3.4095222866342483,-0.9632220999999994,0.9632220999999994,0.23448721425234717,puerto cantera,alvorada,7.0
77,quiindy,caapucu,33.735059,"[2384309869, 1787205730, 1787205724, 1787204923, 1787204962, 6360953928, 20938084, 6360953934, 1787204838, 1784485018, 1787205432, 1784485019, 1438382987, 1784485020, 6360953933, 6360953932, 6360953931, 1784485017, 6360953930, 1438382988, 6360953929, 1784485016, 1438382990, 8444142612, 8444142611, 5310456974, 5310435128, 4174707989, 4949884073, 4470110839, 4470110838, 1438382993, 8444142594, 8444142588, 8444142587, 8444142569, 8444142568, 20938085, 1438382994, 6582772018, 6582772017, 6582772016, 1438382995, 1438382996, 1438382997, 1438382998, 6360514400, 20938086, 1438382999, 20938087, 6360514398, 6360514397, 6360514399, 1438383000, 6360514402, 6360514401, 1438383001, 1438383002, 1438383003, 8444142300, 8444142301, 1438383004, 1438383005, 1438383006, 20938088, 1784509395, 1784509430, 1784509676, 1438383007, 1784509576, 5874251931, 1784509331, 1784509295, 1438383008, 1784509719, 1784509662, 6371060134, 1784509473, 1438383009, 8444142279, 1784509354, 1784509358, 1438383010, 8444072826, 1784509711, 8444072199, 1438383011, 8444142258, 1784509495, 1438383012, 8444072853, 1784509290, 1784509464, 1438383013, 20938089, 8444072944, 1784509541, 1784509484, 1821855158, 1784509574, 1438383014, 1438383015, 1438383016, 1784509487, 1784509414, 1784509740, 1438383017, 1784509686, 1823327207, 5723458883, 20938090, 1823290359, 1438383018, 1823290444, 1823290390, 1823290457, 1438383019, 1823290415, 1823290357, 1823290455, 1438383020, 1438383021, 1823290349, 1823290334, 1823290386, 1823290392, 1438383022, 1823290301, 1823290299, 1823290447, 1823290304, 1823290399, 1438383023, 1823290345, 20938091, 1823290418, 1438383024, 1823290394, 1823290404, 1823290361, 1438383025, 5723520916, 1823290355, 1823290422, 1823331724, 1823331670, 1823290294, 1821906139, 1821905875, 20938092, 1784596969, 1784596970, 1438383027, 1784597081, 1784596971, 1438383028, 1784596880, 20938093, 1784597031, 1438383029, 1784596897, 1784597090, 1784596919, 1438383031, 1784596884, 1784597078, 20938094, 1784597017, 1438383032, 1784596933, 1438383033, 1784596874, 20938095, 1784524898, 1784524895, 1438383034, 1784524907, 1438383035, 1784524923, 1784524903, 1784596912, 20938096, 1784597021, 1821596607, 1784596974, 1438383036, 1784596985, 1784596915, 1438383037, 1784596876, 1821596731, 1784596988, 1438383038, 1821596594, 1784596965, 1784596905, 1821596592, 1438383039, 1821596535, 20938097, 1821596720, 1784596921, 1821596723, 1784597020, 1821596599, 1784597071, 1438383040, 1784596909, 1438383041, 20938098, 1821591897, 1784597089, 1438383042, 1784596963, 1784596920, 1784597052, 1438383043, 1784596883, 1821589823, 1821589820, 1784597002, 20938099, 1784597039, 1821503778, 1784597005, 1438383044, 1784597022, 1821491459, 1784597035, 1784596916, 1821503760, 1438383045, 1784597074, 1821491854, 1821392513, 1821323604, 20938100, 1784596940, 1784596956, 1821491652, 1821268202, 1784597009, 1821268240, 1438383046, 1784597045, 1784596913, 1438383047, 1784596899, 1821323633, 1821268278]",2384309869,1821268278,31.66411000000002,POINT (-57.23353 -25.97606),POINT (-57.18212 -26.23523),29.170203131580426,2.070948999999981,2.070948999999981,0.06138862837026552,quiindy,caapucu,1.725
78,ramal ruta 8,santa catalin,3.800467,"[1438386947, 1438386946, 1438386945, 5633668328, 2393274689, 20938068, 5936944923, 5633668330, 5633668329, 1438386943, 1438386942, 5633668331, 5633668332, 20938330, 5633668333, 1438386941, 5633668335, 5633668334, 5633668336, 1438386938, 5633668337, 20938331, 5633668338, 5633668339, 1438386937, 5633668340, 1438386936, 1868625220, 4949884096, 20938332, 1868458468, 2022626008, 1438386935, 4337578552, 4337582561, 4337582562, 6166364268, 6166364271, 6166364269, 1438386934, 5708640330, 20938067, 4337585060, 1868210021, 1868210004, 1869586953, 1869586948, 1438386931, 1759947872, 1438386929, 1759947871, 1759947877, 1759947902, 20938066, 1787747810, 1787742073, 1868209961, 1787747802, 2732412165, 1759947875, 6360514387, 2732412196, 1760603571, 1868210011, 1759947868, 1759959109, 1759947870, 1438386924, 1759959099, 1759959120, 1759959113, 1759959153, 2732469264, 1438386922, 1868214022, 1868214028, 1438386918, 1438386917, 20938165, 1760603579, 2732539169, 20929861, 1760603496, 1760608613]",1438386947,1760608613,10.243274,POINT (-57.20072 -25.68616),POINT (-57.14674 -25.61641),9.438570558421423,-6.442807,6.442807,1.6952671869009783,ramal ruta 8,santa catalin,3.0
79,reducto,nemb,2.649821,"[3777328010, 2832062728, 2833500860, 2856107164, 3777327983, 2832062729, 3249578501, 3777327980, 2833500818, 3777327978, 2832062730, 3777348038, 1687572757, 2832062732, 2832062733, 3777348027, 2835985596, 2832062734, 2835988581, 2835988580, 2835985513, 2832062736, 2832062737, 2835988545, 2835988512, 2835985569, 2835988553, 2835985574, 2835985586, 2835985516, 6497845799, 6179575120, 4618985883, 6179575121, 7644592129, 2835985523, 2835985521, 2835985572, 2836131774, 2837612662, 2837612665, 2836131742, 2836131765, 2836131772, 2775979870, 2835885356, 5556919060, 2835885195, 4618690267, 2835885197, 2835889907, 8501459378, 2835889902, 4618690273, 6365066656, 1241568455, 616087790, 3988869110, 3777158166, 616087789, 2646248875, 3988869103, 612015700, 2646248866, 2948540203, 3777348048, 2646248868, 2646248872, 612015699, 2646248871, 3777158212, 2948521034, 2948518936, 2948516808, 2646248874, 2646248867, 6352069140, 612015698, 6179056722, 6179752371, 6179056721, 6179056720, 6179056719, 6179056718]",3777328010,6179056718,5.163324000000002,POINT (-57.50409 -25.38147),POINT (-57.53333 -25.4),3.5876570833346504,-2.513503000000002,2.513503000000002,0.9485557703709049,reducto,nemb,4.0
80,repatriacion,caaguaz,11.18253,"[5798166671, 2412617609, 2412617608, 2412617607, 2412617606, 2412617605, 2412617604, 2412617602, 2412617600, 2412617597, 4799007051, 5797011603, 2412617594, 5797011604, 2412617593, 2412617588, 2412617584, 2412617582, 2412617581, 2412617579, 2412617577, 5799659220, 2412617574, 2412617572, 2628600250, 2412617571, 2412617570, 2412617569, 2628608446, 2412617568, 2412617567, 2628597020, 2628607504, 2412617566, 2628607498, 2412617565, 2628607508, 2412617564, 2628607459, 2412617563, 2628607481, 2628607500, 2412617562, 2412617561, 6487078061, 4799008084, 6487078059, 2412617560, 2412617559, 2628313365, 6487078029, 6487078031, 6487078045, 2412617558, 2854500403, 6487078041, 2854500466, 2854497278, 2854497266, 2628303302, 2628305727, 2412617556, 2412617555, 2412617554, 2412617553, 2412617552, 2854500499, 2628305729, 5799659191, 2854500448, 6487078047, 5799659208, 2412617551, 5799659203, 2628686875, 2628686860, 2629545747, 2628685524, 2628688735, 2629545791, 2629545738, 2629547705, 2412617550, 2629545773, 2629547706, 2629545742, 2628644176, 2629545776, 2629545732, 2412617549, 2629448730, 2629448736, 2412617548, 2628644172, 2412617547, 2629448706, 2412617543, 2412617544, 2628644180, 2412617545, 2629545789, 2412617541, 2628638736, 2628629516, 2412617540, 2412617539, 2628644179, 2412617538, 2628631583, 2628703831, 2412617537, 2628703844, 2628540330, 2110723579, 2628526140, 2110723578, 2628665356, 2110723572, 2628795623, 2110723571, 2791824109, 2628543265, 2791824111, 2110723570, 2110723569, 2110723568, 2628491415, 2110723566, 2110723564, 2791610123, 2628473468, 380614750, 2791726296, 380618025, 2628473467, 2628473508, 2628473470, 2628530610, 2628473492, 2628473475, 2628529151, 2628527945, 2628527949, 6483913901, 2628535270, 2628543293, 2629589692, 2628891941, 2628535274, 2629444505, 2629444506, 380618027, 2629580609, 2629587684, 2628540333, 2629580606, 2629580635, 6483913790, 6483913873, 6483913872, 6483913877, 6483913880, 6483913881, 6483913874, 6483913865, 6483913868, 6483913863, 6483913864]",5798166671,6483913864,13.011455999999997,POINT (-55.99242 -25.53515),POINT (-56 -25.46667),7.624422255992884,-1.8289259999999974,1.8289259999999974,0.16355207631904384,repatriacion,caaguaz,5.0
81,ruta 2,aldana canad,12.08057,"[2733340127, 2733340144, 2733340137, 2733339965, 4579933799, 2733340136, 2733340184, 2733339987, 2733339986, 2733339985, 2733340102, 2733340104, 2733340055, 2733339997, 2733340126, 2733340114, 2733340172, 2733340174, 2733340135, 2733340040, 2733340013, 2733340166, 2733340090, 2733339970, 2733340171, 2733340037, 2733340025, 2733340049, 2733340051, 2733339974, 2733339989, 2733340168, 2733340101, 2733339995, 2733340019, 2733340050, 2733340053, 2733340138, 2733340180, 2733339998, 2733340009, 2733340157, 2733339999, 2733340063, 2733340065, 2733340094, 2733340054, 2733340091, 2733340165, 2733340060, 2733340006, 2733340041, 2733340081, 2733339977, 2733340170, 2733340125, 2733340033, 2733340119, 2733340162, 2733340181, 2733340038, 2733339967, 2733340076, 2733340182, 2733340188, 2733340007, 2733340149, 2733340143, 2733340031, 2733340179, 2733340148, 2733340106, 2733339966, 2733340008, 2733340078, 2733340093, 2733340108, 2733340083, 2733340027, 2733340001, 2733340030, 2733340150, 1437347069, 2733277265, 2733277264, 6588736875, 2733277214, 2733277235, 2733277187, 2733277220, 2733277289, 2733277260, 2736141718, 2736141701, 2736141692, 2736142548, 2734510011, 2734177330, 2736142544, 1883834737, 2736141683, 2734137501, 2734137384, 2734509766, 2734137535, 2734137507, 2734509856, 2733277283, 20929794, 2734090376, 2734090374, 2734510119, 2734090375, 2734509908, 2736146633, 6572588738, 6572588727, 1437347035, 2734090372, 2738976091, 2738976146, 6360513981, 2734090371, 2734509938, 2738976054, 5465851798, 2738976114, 2738976044, 5349161395, 2739000755, 2739000798, 2739000745, 2739000652, 2739000667, 20929793, 2739000870, 2739000892, 2739000894, 3869340382, 3869340393, 3869340379, 3869340386, 3869340389, 1763599139, 2739000824, 2739000766, 7499656213, 7499656216, 20929792, 7499656215, 7499656214, 3869340327, 3869340331, 3869340334, 2739019696, 3869340322, 3869340311, 2739009732, 3869340343, 2739019619, 319479075, 1763888358, 1763888345, 5640209879, 1763888362, 1763888347, 1763888356, 1763888354, 3869340277, 3869340274, 1763888352, 1763888353, 1763888351, 1763888357, 1763888355, 5640209852, 1763888361, 1763888366, 1763888364, 1763888363, 1763888365, 1763888346, 1763888348, 5640209847, 1763888343, 1763888349, 5640209844, 5640209841, 1763888350, 1763891417, 1763891478, 1763891338, 1763891278, 1763891224, 1763891262, 1763891494, 1763891447, 5640209314, 1763891266, 1763891379, 1763891336, 1763891480, 1763891476, 1763891488, 1763891461, 1763891353, 1763891527, 1763891482, 1763891235, 1763891322, 1763891308, 1763891318, 2392185745, 1763891383, 1763891223, 1763891385, 1763891233, 1763891348, 1763891423, 1763891508, 1763891492, 1763891397, 1763891389, 1763891268, 3778607166, 1763891375, 1763891342, 1763891246, 1763891486, 1763891239, 1763891441, 1763891470, 1763891405, 1763891496, 1763891359, 1763891282, 1763891294, 1763891515, 1763891419]",2733340127,1763891419,19.538915,POINT (-57.35743 -25.56603),POINT (-57.40942 -25.43028),15.920941230863972,-7.458345,7.458345,0.6173835340550984,ruta 2,aldana canad,7.0
